CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,Log_Recency,Log_Frequency,Log_Monetary,CLV,Cluster
12434,80,3,211.7,3,3,3,333,Others,4.394449154672439,1.3862943611198906,5.3598827222061916,635.0999999999999,0
12435,75,6,9179.69,3,4,4,344,Loyal Customers,4.330733340286331,1.9459101490553132,9.124857644188602,55078.14,0
12436,95,1,34.68,3,1,1,311,Others,4.564348191467836,0.6931471805599453,3.5745903077118086,34.68,0
12437,4,19,1832.69,4,4,4,444,Champions,1.6094379124341003,2.995732273553991,7.514085609085485,34821.11,0
12438,9,2,466.46000000000004,4,2,4,424,Others,2.302585092994046,1.0986122886681098,6.147313783570822,932.9200000000001,0
12439,721,1,261.29,1,1,3,113,At Risk,6.582025138892826,0.6931471805599453,5.569450761860909,261.29,1
12440,713,1,54.4,1,1,2,112,At Risk,6.570882962339584,0.6931471805599453,4.014579593753238,54.4,1
12443,727,1,194.41,1,1,3,113,At Risk,6.590301048196686,0.6931471805599453,5.275099915371852,194.41,1
12444,16,5,1445.49,4,4,4,444,Champions,2.833213344056216,1.791759469228055,7.276895211153441,7227.45,0
12445,17,2,97.5,4,2,2,422,Others,2.8903717578961645,1.0986122886681098,4.590056548178043,195.0,0
12446,53,1,109.55,3,1,3,313,Others,3.9889840465642745,0.6931471805599453,4.705467907303455,109.55,0
12448,39,1,154.03,3,1,3,313,Others,3.6888794541139363,0.6931471805599453,5.04361864657827,154.03,0
12449,17,5,1152.56,4,4,4,444,Champions,2.8903717578961645,1.791759469228055,7.050608091865725,5762.799999999999,0
12450,151,2,91.2,3,2,2,322,Others,5.0238805208462765,1.0986122886681098,4.523960130562548,182.4,0
12451,6,8,3611.44,4,4,4,444,Champions,1.9459101490553132,2.1972245773362196,8.192138723286217,28891.52,0
12452,12,1,47.9,4,1,2,412,Others,2.5649493574615367,0.6931471805599453,3.8897773964808264,47.9,0
12453,129,1,15.0,3,1,1,311,Others,4.867534450455582,0.6931471805599453,2.772588722239781,15.0,0
12454,51,3,8065.06,3,3,4,334,Others,3.9512437185814275,1.3862943611198906,8.99542041403694,24195.18,0
12455,68,6,2433.32,3,4,4,344,Loyal Customers,4.23410650459726,1.9459101490553132,7.79742273573585,14599.920000000002,0
12456,39,3,556.86,3,3,4,334,Others,3.6888794541139363,1.3862943611198906,6.324108034844282,1670.58,0
12457,81,2,207.7,3,2,3,323,Others,4.406719247264253,1.0986122886681098,5.340897814083155,415.4,0
12458,66,4,234.03,3,3,3,333,Others,4.204692619390966,1.6094379124341003,5.459713165570837,936.12,0
12459,600,1,15.0,1,1,1,111,At Risk,6.398594934535208,0.6931471805599453,2.772588722239781,15.0,1
12461,150,1,104.64,3,1,3,313,Others,5.017279836814924,0.6931471805599453,4.660037087428932,104.64,0
12462,14,2,273.09000000000003,4,2,3,423,Others,2.70805020110221,1.0986122886681098,5.61345651960783,546.1800000000001,0
12463,48,2,75.9,3,2,2,322,Others,3.8918202981106265,1.0986122886681098,4.3425058765115985,151.8,0
12464,5,3,275.25,4,3,3,433,Others,1.791759469228055,1.3862943611198906,5.621306252831962,825.75,0
12465,12,1,32.7,4,1,1,411,Others,2.5649493574615367,0.6931471805599453,3.517497837358316,32.7,0
12466,677,1,56.73,1,1,2,112,At Risk,6.519147287940395,0.6931471805599453,4.055776969072842,56.73,1
12468,311,4,905.64,2,3,4,234,Others,5.7430031878094825,1.6094379124341003,6.809745458424693,3622.56,1
12469,518,2,2168.64,1,2,4,124,At Risk,6.251903883165888,1.0986122886681098,7.682316534154296,4337.28,1
12470,685,1,74.25,1,1,2,112,At Risk,6.530877627725885,0.6931471805599453,4.3208159036289855,74.25,1
12471,5,45,5407.94,4,4,4,444,Champions,1.791759469228055,3.828641396489095,8.595808419186497,243357.3,0
12472,47,13,963.6,3,4,4,344,Loyal Customers,3.871201010907891,2.6390573296152584,6.871713507634872,12526.800000000001,0
12473,24,3,1404.94,4,3,4,434,Others,3.2188758248682006,1.3862943611198906,7.248461397206838,4214.82,0
12474,19,15,596.77,4,4,4,444,Champions,2.995732273553991,2.772588722239781,6.393206064582548,8951.55,0
12475,49,2,45.54,3,2,2,322,Others,3.912023005428146,1.0986122886681098,3.8403121578741457,91.08,0
12476,11,16,2686.58,4,4,4,444,Champions,2.4849066497880004,2.833213344056216,7.896396439434737,42985.28,0
12477,18,9,7576.03,4,4,4,444,Champions,2.9444389791664403,2.302585092994046,8.932876581274202,68184.27,0
12479,6,1,17.34,4,1,1,411,Others,1.9459101490553132,0.6931471805599453,2.9090844668283187,17.34,0
12480,23,6,755.79,4,4,4,444,Champions,3.1780538303479458,1.9459101490553132,6.629085804119714,4534.74,0
12481,61,13,3229.27,3,4,4,344,Loyal Customers,4.127134385045092,2.6390573296152584,8.080321004054412,41980.51,0
12482,571,6,4798.64,1,4,4,144,Loyal Customers,6.349138991379798,1.9459101490553132,8.476296194083341,28791.840000000004,1
12483,179,9,681.22,2,4,4,244,Loyal Customers,5.19295685089021,2.302585092994046,6.525352186470673,6130.9800000000005,0
12484,30,9,2616.83,4,4,4,444,Champions,3.4339872044851463,2.302585092994046,7.870101009296538,23551.47,0
12485,524,1,117.3,1,1,3,113,At Risk,6.263398262591624,0.6931471805599453,4.773223770984341,117.3,1
12486,427,1,109.56,1,1,3,113,At Risk,6.059123195581797,0.6931471805599453,4.70555836001936,109.56,1
12487,726,1,76.5,1,1,2,112,At Risk,6.588926477533519,0.6931471805599453,4.350277936359301,76.5,1
12488,5,2,200.4,4,2,3,423,Others,1.791759469228055,1.0986122886681098,5.305292980284462,400.8,0
12489,331,1,58.75,2,1,2,212,Others,5.805134968916488,0.6931471805599453,4.09016919081162,58.75,1
12490,32,9,601.14,4,4,4,444,Champions,3.4965075614664802,2.302585092994046,6.400489976410904,5410.26,0
12491,34,1,46.8,4,1,2,412,Others,3.5553480614894135,0.6931471805599453,3.86702563949741,46.8,0
12493,161,2,65.88,3,2,2,322,Others,5.087596335232384,1.0986122886681098,4.202899968776446,131.76,0
12494,157,3,50.28,3,3,2,332,Others,5.062595033026967,1.3862943611198906,3.9373008126124147,150.84,0
12495,636,1,41.2,1,1,2,112,At Risk,6.456769655572163,0.6931471805599453,3.742420221041966,41.2,1
12496,615,1,31.939999999999998,1,1,1,111,At Risk,6.423246963533519,0.6931471805599453,3.494687724749494,31.939999999999998,1
12497,77,3,5109.9,3,3,4,334,Others,4.356708826689592,1.3862943611198906,8.539130792934138,15329.699999999999,0
12500,45,13,2537.22,3,4,4,344,Loyal Customers,3.828641396489095,2.6390573296152584,7.839218326944736,32983.86,0
12501,332,1,142.48,2,1,3,213,Others,5.808142489980444,0.6931471805599453,4.966195652664082,142.48,1
12502,91,5,303.85,3,4,4,344,Loyal Customers,4.5217885770490405,1.791759469228055,5.719819852353825,1519.25,0
12503,579,1,1126.0,1,1,4,114,At Risk,6.363028103540465,0.6931471805599453,7.027314514039777,1126.0,1
12504,25,3,352.2,4,3,4,434,Others,3.258096538021482,1.3862943611198906,5.867034468729805,1056.6,0
12505,404,1,35.4,2,1,1,211,Others,6.003887067106539,0.6931471805599453,3.594568774642695,35.4,1
12506,228,1,8.9,2,1,1,211,Others,5.43372200355424,0.6931471805599453,2.2925347571405443,8.9,0
12507,129,4,797.45,3,3,4,334,Others,4.867534450455582,1.6094379124341003,6.682672348286876,3189.8,0
12508,21,2,231.29,4,2,3,423,Others,3.091042453358316,1.0986122886681098,5.4479865910667415,462.58,0
12509,279,1,49.5,2,1,2,212,Others,5.634789603169249,0.6931471805599453,3.9219733362813143,49.5,0
12510,138,8,2562.49,3,4,4,344,Loyal Customers,4.9344739331306915,2.1972245773362196,7.849124890299431,20499.92,0
12511,424,1,776.03,2,1,4,214,Others,6.052089168924417,0.6931471805599453,6.655478959660909,776.03,1
12512,61,1,24.45,3,1,1,311,Others,4.127134385045092,0.6931471805599453,3.2367157429965316,24.45,0
12514,262,2,257.40000000000003,2,2,3,223,Others,5.572154032177765,1.0986122886681098,5.554508771908447,514.8000000000001,0
12515,348,1,128.4,2,1,3,213,Others,5.855071922202427,0.6931471805599453,4.8629083820668,128.4,1
12516,73,4,1049.82,3,3,4,334,Others,4.30406509320417,1.6094379124341003,6.957326090747882,4199.28,0
12517,23,3,614.02,4,3,4,434,Others,3.1780538303479458,1.3862943611198906,6.421654787602947,1842.06,0
12520,74,4,151.72,3,3,3,333,Others,4.31748811353631,1.6094379124341003,5.028606179417492,606.88,0
12521,138,1,42.18,3,1,2,312,Others,4.9344739331306915,0.6931471805599453,3.7653774250866614,42.18,0
12522,34,1,18.96,4,1,1,411,Others,3.5553480614894135,0.6931471805599453,2.993730270883318,18.96,0
12523,15,13,551.6999999999999,4,4,4,444,Champions,2.772588722239781,2.6390573296152584,6.314815358839217,7172.099999999999,0
12524,59,14,2325.7799999999997,3,4,4,344,Loyal Customers,4.0943445622221,2.70805020110221,7.7522406165037046,32560.92,0
12525,642,1,20.03,1,1,1,111,At Risk,6.466144724237619,0.6931471805599453,3.0459499897146083,20.03,1
12526,49,1,37.2,3,1,1,311,Others,3.912023005428146,0.6931471805599453,3.6428355156125294,37.2,0
12527,290,4,259.48,2,3,3,233,Others,5.673323267171493,1.6094379124341003,5.562526082814175,1037.92,0
12528,145,2,50.4,3,2,2,322,Others,4.983606621708336,1.0986122886681098,3.9396381724611196,100.8,0
12529,523,1,20.7,1,1,1,111,At Risk,6.261491684321042,0.6931471805599453,3.077312260546414,20.7,1
12530,55,8,578.41,3,4,4,344,Loyal Customers,4.02535169073515,2.1972245773362196,6.362010344420002,4627.28,0
12531,10,2,79.1,4,2,2,422,Others,2.3978952727983707,1.0986122886681098,4.383275854074314,158.2,0
12532,25,1,16.5,4,1,1,411,Others,3.258096538021482,0.6931471805599453,2.8622008809294686,16.5,0
12533,734,1,100.80000000000001,1,1,3,113,At Risk,6.5998704992128365,0.6931471805599453,4.623010104116423,100.80000000000001,1
12534,126,1,46.2,3,1,2,312,Others,4.844187086458591,0.6931471805599453,3.8543938925915096,46.2,0
12535,87,1,109.39999999999999,3,1,3,313,Others,4.477336814478207,0.6931471805599453,4.7041101338429945,109.39999999999999,0
12536,54,1,450.09999999999997,3,1,4,314,Others,4.007333185232471,0.6931471805599453,6.111689044414351,450.09999999999997,0
12537,404,1,55.08,2,1,2,212,Others,6.003887067106539,0.6931471805599453,4.0267792427263345,55.08,1
12538,24,2,74.7,4,2,2,422,Others,3.2188758248682006,1.0986122886681098,4.3267781604434035,149.4,0
12539,17,4,455.0,4,3,4,434,Others,2.8903717578961645,1.6094379124341003,6.1224928095143865,1820.0,0
12540,15,22,2310.04,4,4,4,444,Champions,2.772588722239781,3.1354942159291497,7.745452918649038,50820.88,0
12541,25,1,47.7,4,1,2,412,Others,3.258096538021482,0.6931471805599453,3.885679030088544,47.7,0
12542,479,2,157.95000000000002,1,2,3,123,At Risk,6.173786103901937,1.0986122886681098,5.068589687356812,315.90000000000003,1
12543,443,1,15.6,1,1,1,111,At Risk,6.095824562432225,0.6931471805599453,2.8094026953624978,15.6,1
12545,70,2,112.24,3,2,3,323,Others,4.2626798770413155,1.0986122886681098,4.7295094602436984,224.48,0
12547,276,1,20.4,2,1,1,211,Others,5.6240175061873385,0.6931471805599453,3.0633909220278057,20.4,0
12549,573,4,621.5699999999999,1,3,4,134,At Risk,6.352629396319567,1.6094379124341003,6.433856071816055,2486.2799999999997,1
12550,74,1,33.0,3,1,1,311,Others,4.31748811353631,0.6931471805599453,3.5263605246161616,33.0,0
12553,3,3,85.7,4,3,2,432,Others,1.3862943611198906,1.3862943611198906,4.462453883786496,257.1,0
12554,444,1,88.8,1,1,2,112,At Risk,6.09807428216624,0.6931471805599453,4.497584975308154,88.8,1
12555,677,1,129.23,1,1,3,113,At Risk,6.519147287940395,0.6931471805599453,4.869302117979612,129.23,1
12556,45,2,203.73,3,2,3,323,Others,3.828641396489095,1.0986122886681098,5.321692037864487,407.46,0
12557,11,4,6248.3,4,3,4,434,Others,2.4849066497880004,1.6094379124341003,8.740224736457979,24993.2,0
12559,306,2,226.35,2,2,3,223,Others,5.726847747587197,1.0986122886681098,5.426490680271019,452.7,1
12560,138,1,104.8,3,1,3,313,Others,4.9344739331306915,0.6931471805599453,4.661550519424199,104.8,0
12562,3,5,344.15999999999997,4,4,4,444,Champions,1.3862943611198906,1.791759469228055,5.844008077640106,1720.7999999999997,0
12564,256,1,17.7,2,1,1,211,Others,5.54907608489522,0.6931471805599453,2.928523523860541,17.7,0
12567,18,9,609.9200000000001,4,4,4,444,Champions,2.9444389791664403,2.302585092994046,6.414966017702245,5489.280000000001,0
12568,640,1,21.3,1,1,1,111,At Risk,6.46302945692067,0.6931471805599453,3.104586678466073,21.3,1
12569,4,13,414.39,4,4,4,444,Champions,1.6094379124341003,2.6390573296152584,6.029217837969774,5387.07,0
12570,677,1,77.52,1,1,2,112,At Risk,6.519147287940395,0.6931471805599453,4.3633533694082605,77.52,1
12572,47,1,33.3,3,1,1,311,Others,3.871201010907891,0.6931471805599453,3.535145354171894,33.3,0
12573,222,5,348.63,2,4,4,244,Loyal Customers,5.407171771460119,1.791759469228055,5.85687545245669,1743.15,0
12574,311,1,19.9,2,1,1,211,Others,5.7430031878094825,0.6931471805599453,3.039749158970765,19.9,1
12576,31,5,175.54999999999998,4,4,3,443,Loyal Customers,3.4657359027997265,1.791759469228055,5.173604122374395,877.7499999999999,0
12577,30,8,539.22,4,4,4,444,Champions,3.4339872044851463,2.1972245773362196,6.291976463997863,4313.76,0
12578,16,4,632.98,4,3,4,434,Others,2.833213344056216,1.6094379124341003,6.452017408198324,2531.92,0
12580,242,1,10.2,2,1,1,211,Others,5.493061443340548,0.6931471805599453,2.4159137783010487,10.2,0
12581,35,1,19.8,4,1,1,411,Others,3.58351893845611,0.6931471805599453,3.0349529867072724,19.8,0
12582,418,2,132.12,2,2,3,223,Others,6.037870919922137,1.0986122886681098,4.8912509770728985,264.24,1
12583,14,19,1762.27,4,4,4,444,Champions,2.70805020110221,2.995732273553991,7.474925318715014,33483.13,0
12584,13,3,339.75,4,3,4,434,Others,2.6390573296152584,1.3862943611198906,5.831149070576642,1019.25,0
12585,229,2,369.62,2,2,4,224,Others,5.438079308923196,1.0986122886681098,5.915177278935863,739.24,0
12586,12,4,278.5,4,3,3,433,Others,2.5649493574615367,1.6094379124341003,5.633002292595154,1114.0,0
12588,593,1,24.75,1,1,1,111,At Risk,6.386879319362645,0.6931471805599453,3.248434627109745,24.75,1
12589,417,4,1123.2,2,3,4,234,Others,6.035481432524756,1.6094379124341003,7.024826950567975,4492.8,1
12590,206,2,4115.1,2,2,4,224,Others,5.332718793265369,1.0986122886681098,8.32266139209127,8230.2,0
12591,404,1,33.9,2,1,1,211,Others,6.003887067106539,0.6931471805599453,3.5524868292083815,33.9,1
12592,514,1,715.02,1,1,4,114,At Risk,6.244166900663736,0.6931471805599453,6.573708099531421,715.02,1
12593,214,1,39.5,2,1,2,212,Others,5.3706380281276624,0.6931471805599453,3.7013019741124933,39.5,0
12594,42,7,546.62,3,4,4,344,Loyal Customers,3.7612001156935624,2.0794415416798357,6.305581615756841,3826.34,0
12596,46,2,42.9,3,2,2,322,Others,3.8501476017100584,1.0986122886681098,3.7819143200811256,85.8,0
12597,14,3,697.54,4,3,4,434,Others,2.70805020110221,1.3862943611198906,6.548992442626483,2092.62,0
12598,5,6,493.66,4,4,4,444,Champions,1.791759469228055,1.9459101490553132,6.203870657879451,2961.96,0
12599,376,1,39.6,2,1,2,212,Others,5.932245187448011,0.6931471805599453,3.703768066607687,39.6,1
12600,24,10,575.92,4,4,4,444,Champions,3.2188758248682006,2.3978952727983707,6.357703608715309,5759.2,0
12601,249,1,75.6,2,1,2,212,Others,5.521460917862246,0.6931471805599453,4.338597076746545,75.6,0
12602,54,1,15.0,3,1,1,311,Others,4.007333185232471,0.6931471805599453,2.772588722239781,15.0,0
12603,17,1,613.2,4,1,4,414,Others,2.8903717578961645,0.6931471805599453,6.420320608006722,613.2,0
12605,381,1,34.0,2,1,1,211,Others,5.945420608606575,0.6931471805599453,3.5553480614894135,34.0,1
12606,677,1,21.0,1,1,1,111,At Risk,6.519147287940395,0.6931471805599453,3.091042453358316,21.0,1
12608,400,1,269.94,2,1,3,213,Others,5.993961427306569,0.6931471805599453,5.601897394152591,269.94,1
12609,73,3,62.03,3,3,2,332,Others,4.30406509320417,1.3862943611198906,4.143610803525019,186.09,0
12610,18,3,193.2,4,3,3,433,Others,2.9444389791664403,1.3862943611198906,5.268888555857225,579.5999999999999,0
12611,47,1,85.52000000000001,3,1,2,312,Others,3.871201010907891,0.6931471805599453,4.460375601084858,85.52000000000001,0
12612,69,1,638.04,3,1,4,314,Others,4.248495242049359,0.6931471805599453,6.45996705022745,638.04,0
12613,52,4,146.97,3,3,3,333,Others,3.970291913552122,1.6094379124341003,4.997009550514443,587.88,0
12615,32,7,542.86,4,4,4,444,Champions,3.4965075614664802,2.0794415416798357,6.298691860793816,3800.02,0
12617,24,1,190.62,4,1,3,413,Others,3.2188758248682006,0.6931471805599453,5.255514244222727,190.62,0
12619,29,5,1164.92,4,4,4,444,Champions,3.4011973816621555,1.791759469228055,7.0612657539219725,5824.6,0
12620,10,3,221.32,4,3,3,433,Others,2.3978952727983707,1.3862943611198906,5.404117785434249,663.96,0
12621,19,21,3073.71,4,4,4,444,Champions,2.995732273553991,3.091042453358316,8.030965866850162,64547.91,0
12622,227,1,15.3,2,1,1,211,Others,5.429345628954441,0.6931471805599453,2.791165107812717,15.3,0
12623,412,4,234.45,2,3,3,233,Others,6.023447592961033,1.6094379124341003,5.461498576689563,937.8,1
12624,173,1,15.9,2,1,1,211,Others,5.159055299214529,0.6931471805599453,2.8273136219290276,15.9,0
12625,207,4,635.1,2,3,4,234,Others,5.337538079701318,1.6094379124341003,6.455355783684759,2540.4,0
12626,18,6,552.33,4,4,4,444,Champions,2.9444389791664403,1.9459101490553132,6.315954568567949,3313.9800000000005,0
12627,6,5,165.86,4,4,3,443,Loyal Customers,1.9459101490553132,1.791759469228055,5.117155137473929,829.3000000000001,0
12628,28,1,17.34,4,1,1,411,Others,3.367295829986474,0.6931471805599453,2.9090844668283187,17.34,0
12629,381,1,173.4,2,1,3,213,Others,5.945420608606575,0.6931471805599453,5.161351511474879,173.4,1
